,close,signal,pnl,cumulative_return
18925,59568.56,0,301.76,2.12
18926,59469.88,0,301.76,2.12
18927,59328.09,0,301.76,2.12
18928,59414.51,0,301.76,2.12
18929,59506.29,0,301.76,2.12
18930,61173.69,1,0.00,2.12
18931,62332.00,1,1158.31,2.12
18932,61685.99,1,512.30,2.12
18933,61214.00,1,40.31,2.12
18934,61400.00,1,226.31,2.12
18935,61235.51,0,61.82,2.12
18936,61358.39,0,61.82,2.12
18937,60720.01,0,61.82,2.12
18938,60989.00,0,61.82,2.12
18939,60890.01,0,61.82,2.12
18940,60863.57,0,61.82,2.12
18941,61095.73,0,61.82,2.12
18942,60759.99,0,61.82,2.12
18943,60600.01,0,61.82,2.12
18944,60655.24,0,61.82,2.12
18945,60551.99,0,61.82,2.12
18946,60450.01,0,61.82,2.12
18947,60341.07,0,61.82,2.12
18948,59810.23,0,61.82,2.12
18949,60432.65,0,61.82,2.12
18950,60197.50,0,61.82,2.12
18951,60314.23,0,61.82,2.12
18952,60681.42,0,61.82,2.12
18953,60745.96,0,61.82,2.12
18954,60732.01,0,61.82,2.12
18955,60763.58,0,61.82,2.12
18956,60837.99,0,61.82,2.12
18957,60541.92,0,61.82,2.12
18958,60464.00,0,61.82,2.12
18959,60536.25,0,61.82,2.12
18960,60437.84,0,61.82,2.12
18961,60413.49,0,61.82,2.12
18962,60355.46,0,61.82,2.12
18963,60458.00,0,61.82,2.12
18964,60842.00,0,61.82,2.12
18965,60733.58,0,61.82,2.12
18966,60896.50,0,61.82,2.12
18967,60788.01,0,61.82,2.12
18968,60920.88,0,61.82,2.12
18969,60722.81,0,61.82,2.12
18970,60431.56,0,61.82,2.12
18971,60585.38,0,61.82,2.12
18972,60515.89,0,61.82,2.12
18973,60672.59,0,61.82,2.12
18974,60767.80,0,61.82,2.12
18975,60953.38,0,61.82,2.12
18976,61016.45,0,61.82,2.12
18977,60986.19,0,61.82,2.12
18978,61075.99,0,61.82,2.12
18979,60930.27,0,61.82,2.12
18980,60923.51,0,61.82,2.12
18981,61095.15,0,61.82,2.12
18982,61112.10,0,61.82,2.12
18983,61026.78,0,61.82,2.12
18984,61085.01,0,61.82,2.12
18985,60895.99,0,61.82,2.12
18986,61114.29,0,61.82,2.12
18987,61120.01,0,61.82,2.12
18988,61257.00,0,61.82,2.12
18989,61260.42,0,61.82,2.12
18990,61110.00,0,61.82,2.12
18991,61037.63,0,61.82,2.12
18992,60669.15,0,61.82,2.12
18993,60492.09,0,61.82,2.12
18994,60457.54,0,61.82,2.12
18995,60350.00,0,61.82,2.12
18996,60127.29,0,61.82,2.12
18997,60182.20,0,61.82,2.12
18998,60265.07,0,61.82,2.12
18999,60263.11,0,61.82,2.12
19000,59621.11,0,61.82,2.12
19001,58504.92,0,61.82,2.12
19002,59009.80,0,61.82,2.12
19003,58996.00,0,61.82,2.12
19004,58712.59,0,61.82,2.12
19005,58450.00,0,61.82,2.12
19006,58584.01,0,61.82,2.12
19007,58717.25,0,61.82,2.12
19008,58509.50,0,61.82,2.12
19009,58523.83,0,61.82,2.12
19010,58571.57,0,61.82,2.12
19011,58403.76,0,61.82,2.12
19012,58674.61,0,61.82,2.12
19013,58317.43,0,61.82,2.12
19014,58296.67,0,61.82,2.12
19015,58969.60,0,61.82,2.12
19016,59851.70,0,61.82,2.12
19017,59728.23,0,61.82,2.12
19018,58157.55,0,61.82,2.12
19019,60299.98,0,61.82,2.12
19020,60207.37,0,61.82,2.12
19021,59608.06,0,61.82,2.12
19022,59296.11,0,61.82,2.12
19023,58526.78,0,61.82,2.12
19024,59043.98,0,61.82,2.12
19025,58841.96,0,61.82,2.12
19026,58969.44,0,61.82,2.12
19027,59051.68,0,61.82,2.12
19028,59346.64,0,61.82,2.12
19029,59798.17,0,61.82,2.12
19030,59740.00,0,61.82,2.12
19031,59481.99,0,61.82,2.12
19032,59040.00,0,61.82,2.12
19033,59219.99,0,61.82,2.12
19034,59211.99,0,61.82,2.12
19035,59368.00,0,61.82,2.12
19036,59238.05,0,61.82,2.12
19037,59099.98,0,61.82,2.12
19038,58946.01,0,61.82,2.12
19039,58672.10,0,61.82,2.12
19040,58830.00,0,61.82,2.12
19041,59124.00,0,61.82,2.12
19042,59395.25,0,61.82,2.12
19043,59643.63,0,61.82,2.12
19044,59472.26,0,61.82,2.12
19045,61157.59,0,61.82,2.12
19046,61167.58,0,61.82,2.12
19047,60795.41,0,61.82,2.12
19048,60820.15,0,61.82,2.12
19049,60569.14,0,61.82,2.12
19050,61030.03,0,61.82,2.12
19051,60585.14,0,61.82,2.12
19052,60587.15,0,61.82,2.12
19053,60786.85,0,61.82,2.12
19054,60520.40,0,61.82,2.12
19055,60805.49,0,61.82,2.12
19056,60952.83,0,61.82,2.12
19057,60943.51,0,61.82,2.12
19058,60834.64,0,61.82,2.12
19059,60861.50,0,61.82,2.12
19060,60914.02,0,61.82,2.12
19061,60896.00,0,61.82,2.12
19062,60857.21,0,61.82,2.12
19063,61100.00,0,61.82,2.12
19064,61296.87,0,61.82,2.12
19065,61064.53,0,61.82,2.12
19066,59611.92,0,61.82,2.12
19067,59502.67,0,61.82,2.12
19068,59435.69,0,61.82,2.12
19069,59131.99,0,61.82,2.12
19070,59168.36,0,61.82,2.12
19071,58990.05,0,61.82,2.12
19072,58891.13,0,61.82,2.12
19073,59149.16,0,61.82,2.12
19074,58913.56,0,61.82,2.12
19075,58986.00,0,61.82,2.12
19076,58683.39,0,61.82,2.12
19077,58993.99,0,61.82,2.12
19078,58204.93,0,61.82,2.12
19079,58412.25,0,61.82,2.12
19080,58442.98,0,61.82,2.12
19081,58388.71,0,61.82,2.12
19082,58315.01,0,61.82,2.12
19083,58101.44,0,61.82,2.12
19084,58060.37,0,61.82,2.12
19085,58378.30,0,61.82,2.12
19086,58412.64,0,61.82,2.12
19087,58361.90,0,61.82,2.12
19088,58745.36,0,61.82,2.12
19089,58800.26,0,61.82,2.12
19090,59451.34,0,61.82,2.12
19091,59416.35,0,61.82,2.12
19092,59682.84,0,61.82,2.12
19093,59538.01,0,61.82,2.12
19094,58875.10,0,61.82,2.12
19095,57872.82,0,61.82,2.12
19096,57047.46,0,61.82,2.12
19097,56671.06,0,61.82,2.12
19098,57622.21,0,61.82,2.12
19099,57617.36,0,61.82,2.12
19100,57541.06,0,61.82,2.12
19101,57469.99,0,61.82,2.12
19102,57540.96,0,61.82,2.12
19103,58199.99,0,61.82,2.12
19104,57890.00,0,61.82,2.12
19105,58309.99,0,61.82,2.12
19106,58196.01,0,61.82,2.12
19107,58527.59,0,61.82,2.12
19108,58456.99,0,61.82,2.12
19109,58360.00,0,61.82,2.12
19110,58672.51,0,61.82,2.12
19111,58433.95,0,61.82,2.12
19112,58400.00,0,61.82,2.12
19113,57868.13,0,61.82,2.12
19114,58343.66,0,61.82,2.12
19115,58018.86,0,61.82,2.12
19116,58071.06,0,61.82,2.12
19117,58563.18,0,61.82,2.12
19118,59215.85,0,61.82,2.12
19119,59467.00,0,61.82,2.12
19120,59683.39,0,61.82,2.12
19121,59257.06,0,61.82,2.12
19122,59023.98,0,61.82,2.12
19123,58966.56,0,61.82,2.12
19124,58874.60,0,61.82,2.12
19125,59187.25,0,61.82,2.12
19126,59248.49,0,61.82,2.12
19127,59146.36,0,61.82,2.12
19128,59158.37,0,61.82,2.12
19129,59216.74,0,61.82,2.12
19130,59163.17,0,61.82,2.12
19131,59158.18,0,61.82,2.12
19132,59248.00,0,61.82,2.12
19133,59279.08,0,61.82,2.12
19134,59326.34,0,61.82,2.12
19135,59106.40,0,61.82,2.12
19136,59137.12,0,61.82,2.12
19137,59230.07,0,61.82,2.12
19138,59324.28,0,61.82,2.12
19139,59535.37,0,61.82,2.12
19140,59388.11,0,61.82,2.12
19141,59610.10,0,61.82,2.12
19142,59428.57,0,61.82,2.12
19143,59417.67,0,61.82,2.12
19144,59473.19,0,61.82,2.12
19145,59397.12,0,61.82,2.12
19146,59303.80,0,61.82,2.12
19147,59314.19,0,61.82,2.12
19148,59491.99,0,61.82,2.12
19149,59678.93,0,61.82,2.12
19150,59435.95,0,61.82,2.12
19151,60126.00,0,61.82,2.12
19152,59337.42,0,61.82,2.12
19153,59456.00,0,61.82,2.12
19154,59490.00,0,61.82,2.12
19155,59595.99,0,61.82,2.12
19156,59573.39,0,61.82,2.12
19157,59706.02,0,61.82,2.12
19158,59880.00,0,61.82,2.12
19159,59870.73,0,61.82,2.12
19160,60024.01,0,61.82,2.12
19161,59969.55,0,61.82,2.12
19162,59828.00,0,61.82,2.12
19163,59806.01,0,61.82,2.12
19164,59863.99,0,61.82,2.12
19165,59840.45,0,61.82,2.12
19166,59527.58,0,61.82,2.12
19167,59602.17,0,61.82,2.12
19168,59708.38,0,61.82,2.12
19169,59814.53,0,61.82,2.12
19170,59439.33,0,61.82,2.12
19171,59350.00,0,61.82,2.12
19172,58427.35,0,61.82,2.12
19173,58346.03,0,61.82,2.12
19174,58564.00,0,61.82,2.12
19175,58670.51,0,61.82,2.12
19176,58736.85,0,61.82,2.12
19177,58582.00,0,61.82,2.12
19178,58475.18,0,61.82,2.12
19179,58570.00,0,61.82,2.12
19180,58502.19,0,61.82,2.12
19181,58608.27,0,61.82,2.12
19182,58006.59,0,61.82,2.12
19183,58046.01,0,61.82,2.12
19184,58396.95,0,61.82,2.12
19185,58412.00,0,61.82,2.12
19186,58199.99,0,61.82,2.12
19187,58617.42,0,61.82,2.12
19188,58539.24,0,61.82,2.12
19189,58705.99,0,61.82,2.12
19190,59021.61,0,61.82,2.12
19191,59011.99,0,61.82,2.12
19192,58967.53,0,61.82,2.12
19193,59080.01,0,61.82,2.12
19194,58967.54,0,61.82,2.12
19195,59241.00,0,61.82,2.12
19196,59438.50,0,61.82,2.12
19197,60482.78,1,0.00,2.12
19198,60446.03,1,-36.75,2.12
19199,60528.83,1,46.05,2.12
19200,60619.18,1,136.40,2.12
19201,60865.61,1,382.83,2.12
19202,61119.99,1,637.21,2.12
19203,60960.84,1,478.06,2.12
19204,60924.33,1,441.55,2.12
19205,60765.13,0,282.35,2.13
19206,60856.04,0,282.35,2.13
19207,60716.01,0,282.35,2.13
19208,60518.82,0,282.35,2.13
19209,60693.71,0,282.35,2.13
19210,60891.99,0,282.35,2.13
19211,59461.80,0,282.35,2.13
19212,58825.53,0,282.35,2.13
19213,58801.15,0,282.35,2.13
19214,59039.48,0,282.35,2.13
19215,59191.45,0,282.35,2.13
19216,59511.99,0,282.35,2.13
19217,59317.57,0,282.35,2.13
19218,59296.94,0,282.35,2.13
19219,59368.00,0,282.35,2.13
19220,59013.80,0,282.35,2.13
19221,58989.00,0,282.35,2.13
19222,59281.58,0,282.35,2.13
19223,59363.32,0,282.35,2.13
19224,59320.00,0,282.35,2.13
19225,59358.00,0,282.35,2.13
19226,59379.99,0,282.35,2.13
19227,59627.32,0,282.35,2.13
19228,59712.00,0,282.35,2.13
19229,59443.00,0,282.35,2.13
19230,59290.51,0,282.35,2.13
19231,59468.40,0,282.35,2.13
19232,59361.14,0,282.35,2.13
19233,59506.90,0,282.35,2.13
19234,59928.00,0,282.35,2.13
19235,59410.41,0,282.35,2.13
19236,59511.80,0,282.35,2.13
19237,59885.58,0,282.35,2.13
19238,59928.42,0,282.35,2.13
19239,60771.28,0,282.35,2.13
19240,61570.00,1,0.00,2.13
19241,61236.00,0,-334.00,2.12
19242,61235.97,0,-334.00,2.12
19243,61176.47,0,-334.00,2.12
19244,61156.03,0,-334.00,2.12
19245,60818.15,0,-334.00,2.12
19246,60970.00,0,-334.00,2.12
19247,60186.48,0,-334.00,2.12
19248,60548.90,0,-334.00,2.12
19249,60834.52,0,-334.00,2.12
19250,60724.00,0,-334.00,2.12
19251,60762.91,0,-334.00,2.12
19252,60984.31,0,-334.00,2.12
19253,60926.81,0,-334.00,2.12
19254,60887.98,0,-334.00,2.12
19255,61350.01,0,-334.00,2.12
19256,61336.09,0,-334.00,2.12
19257,60879.19,0,-334.00,2.12
19258,60815.99,0,-334.00,2.12
19259,60510.48,0,-334.00,2.12
19260,60407.40,0,-334.00,2.12
19261,60329.70,0,-334.00,2.12
19262,60164.70,0,-334.00,2.12
19263,60331.16,0,-334.00,2.12
19264,60308.00,0,-334.00,2.12
19265,60680.01,0,-334.00,2.12
19266,60545.47,0,-334.00,2.12
19267,60435.05,0,-334.00,2.12
19268,60375.84,0,-334.00,2.12
19269,60726.16,0,-334.00,2.12
19270,60768.45,0,-334.00,2.12
19271,60625.70,0,-334.00,2.12
19272,60593.31,0,-334.00,2.12
19273,60707.51,0,-334.00,2.12
19274,60856.26,0,-334.00,2.12
19275,61189.58,0,-334.00,2.12
19276,61069.27,0,-334.00,2.12
19277,61321.40,0,-334.00,2.12
19278,61022.13,0,-334.00,2.12
19279,61060.75,0,-334.00,2.12
19280,60741.68,0,-334.00,2.12
19281,61146.58,0,-334.00,2.12
19282,61119.99,0,-334.00,2.12
19283,60994.91,0,-334.00,2.12
19284,61533.05,0,-334.00,2.12
19285,61731.99,0,-334.00,2.12
19286,62999.89,1,0.00,2.12
19287,63152.60,1,152.71,2.12
19288,63628.84,1,628.95,2.12
19289,63627.74,1,627.85,2.12
19290,64392.58,1,1392.69,2.12
19291,64084.96,1,1085.07,2.12
19292,64037.24,1,1037.35,2.12
19293,63961.78,1,961.89,2.12
19294,63836.48,1,836.59,2.12
19295,63949.99,1,950.10,2.12
19296,63832.01,1,832.12,2.12
19297,63897.61,0,897.72,2.15
19298,63987.98,0,897.72,2.15
19299,64048.00,0,897.72,2.15
19300,64315.00,0,897.72,2.15
19301,64416.00,0,897.72,2.15
19302,64328.66,0,897.72,2.15
19303,64117.76,0,897.72,2.15
19304,63905.01,0,897.72,2.15
19305,64086.99,0,897.72,2.15
19306,64221.49,0,897.72,2.15
19307,64171.84,0,897.72,2.15
19308,63976.00,0,897.72,2.15
19309,64298.01,0,897.72,2.15
19310,64050.99,0,897.72,2.15
19311,64223.06,0,897.72,2.15
19312,64210.60,0,897.72,2.15
19313,64131.00,0,897.72,2.15
19314,63612.37,0,897.72,2.15
19315,63833.98,0,897.72,2.15
19316,64157.01,0,897.72,2.15
19317,64175.99,0,897.72,2.15
19318,64150.08,0,897.72,2.15
19319,64137.00,0,897.72,2.15
19320,64101.01,0,897.72,2.15
19321,64150.99,0,897.72,2.15
19322,64137.50,0,897.72,2.15
19323,63994.00,0,897.72,2.15
19324,63868.26,0,897.72,2.15
19325,63931.00,0,897.72,2.15
19326,63861.31,0,897.72,2.15
19327,63881.01,0,897.72,2.15
19328,63873.91,0,897.72,2.15
19329,63924.00,0,897.72,2.15
19330,64082.02,0,897.72,2.15
19331,64148.01,0,897.72,2.15
19332,64132.16,0,897.72,2.15
19333,64033.99,0,897.72,2.15
19334,64140.99,0,897.72,2.15
19335,64166.99,0,897.72,2.15
19336,64187.41,0,897.72,2.15
19337,64206.99,0,897.72,2.15
19338,64383.73,0,897.72,2.15
19339,64482.01,0,897.72,2.15
19340,64220.00,0,897.72,2.15
19341,64111.01,0,897.72,2.15
19342,63939.98,0,897.72,2.15
19343,64070.00,0,897.72,2.15
19344,64114.99,0,897.72,2.15
19345,64019.00,0,897.72,2.15
19346,63950.01,0,897.72,2.15
19347,63728.44,0,897.72,2.15
19348,63627.01,0,897.72,2.15
19349,63738.00,0,897.72,2.15
19350,63856.99,0,897.72,2.15
19351,63780.00,0,897.72,2.15
19352,63859.00,0,897.72,2.15
19353,63633.00,0,897.72,2.15
19354,63766.00,0,897.72,2.15
19355,63500.60,0,897.72,2.15
19356,63532.53,0,897.72,2.15
19357,63705.00,0,897.72,2.15
19358,63375.99,0,897.72,2.15
19359,63643.94,0,897.72,2.15
19360,63342.99,0,897.72,2.15
19361,63417.01,0,897.72,2.15
19362,63155.81,0,897.72,2.15
19363,62973.01,0,897.72,2.15
19364,62834.00,0,897.72,2.15
19365,62722.00,0,897.72,2.15
19366,62994.80,0,897.72,2.15
19367,62900.07,0,897.72,2.15
19368,62970.00,0,897.72,2.15
19369,63038.99,0,897.72,2.15
19370,63150.02,0,897.72,2.15
19371,62761.00,0,897.72,2.15
19372,62902.31,0,897.72,2.15
19373,62813.38,0,897.72,2.15
19374,62679.99,0,897.72,2.15
19375,62332.05,0,897.72,2.15
19376,62417.00,0,897.72,2.15
19377,62419.56,0,897.72,2.15
19378,62232.64,0,897.72,2.15
19379,61851.01,0,897.72,2.15
19380,61709.13,0,897.72,2.15
19381,61560.12,0,897.72,2.15
19382,61933.32,0,897.72,2.15
19383,62096.01,0,897.72,2.15
19384,62102.01,0,897.72,2.15
19385,61859.00,0,897.72,2.15
19386,60419.99,0,897.72,2.15
19387,59506.94,0,897.72,2.15
19388,59415.00,0,897.72,2.15
19389,59088.94,0,897.72,2.15
19390,59383.63,0,897.72,2.15
19391,59336.02,0,897.72,2.15
19392,59629.01,0,897.72,2.15
19393,59325.33,0,897.72,2.15
19394,59287.94,0,897.72,2.15
19395,59186.91,0,897.72,2.15
19396,58600.98,0,897.72,2.15
19397,59223.99,0,897.72,2.15
19398,60200.12,0,897.72,2.15
19399,59756.99,0,897.72,2.15
19400,59935.00,0,897.72,2.15
19401,59946.22,0,897.72,2.15
19402,59334.00,0,897.72,2.15
19403,59195.26,0,897.72,2.15
19404,59000.00,0,897.72,2.15
19405,59198.01,0,897.72,2.15
19406,58650.00,0,897.72,2.15
19407,59487.00,0,897.72,2.15
19408,58898.85,0,897.72,2.15
19409,59312.01,0,897.72,2.15
19410,59113.91,0,897.72,2.15
19411,59195.43,0,897.72,2.15
19412,59034.90,0,897.72,2.15
19413,59205.83,0,897.72,2.15
19414,58997.99,0,897.72,2.15
19415,59137.00,0,897.72,2.15
19416,59141.10,0,897.72,2.15
19417,59197.96,0,897.72,2.15
19418,59436.17,0,897.72,2.15
19419,59570.65,0,897.72,2.15
19420,59583.88,0,897.72,2.15
19421,59551.97,0,897.72,2.15
19422,59586.00,0,897.72,2.15
19423,59673.01,0,897.72,2.15
19424,60067.06,0,897.72,2.15
19425,60322.00,0,897.72,2.15
19426,60626.01,0,897.72,2.15
19427,60814.99,0,897.72,2.15
19428,60779.99,0,897.72,2.15
19429,60295.00,0,897.72,2.15
19430,60533.00,0,897.72,2.15
19431,59161.00,0,897.72,2.15
19432,59258.00,0,897.72,2.15
19433,59529.00,0,897.72,2.15
19434,59496.00,0,897.72,2.15
19435,59211.99,0,897.72,2.15
19436,59359.01,0,897.72,2.15
19437,59204.01,0,897.72,2.15
19438,59217.00,0,897.72,2.15
19439,59202.51,0,897.72,2.15
19440,59032.01,0,897.72,2.15
19441,59013.01,0,897.72,2.15
19442,58784.00,0,897.72,2.15
19443,59361.00,0,897.72,2.15
19444,59271.10,0,897.72,2.15
19445,59445.00,0,897.72,2.15
19446,59580.64,0,897.72,2.15
19447,59581.13,0,897.72,2.15
19448,59396.00,0,897.72,2.15
19449,59539.00,0,897.72,2.15
19450,59653.00,0,897.72,2.15
19451,58462.89,0,897.72,2.15
19452,58094.99,0,897.72,2.15
19453,58551.11,0,897.72,2.15
19454,58630.91,0,897.72,2.15
19455,59370.99,0,897.72,2.15
19456,58700.02,0,897.72,2.15
19457,59048.00,0,897.72,2.15
19458,59055.99,0,897.72,2.15
19459,59237.50,0,897.72,2.15
19460,59123.99,0,897.72,2.15
19461,59246.01,0,897.72,2.15
19462,59285.00,0,897.72,2.15
19463,59196.50,0,897.72,2.15
19464,59232.01,0,897.72,2.15
19465,59350.00,0,897.72,2.15
19466,59212.00,0,897.72,2.15
19467,59154.01,0,897.72,2.15
19468,59095.00,0,897.72,2.15
19469,58985.01,0,897.72,2.15
19470,58905.01,0,897.72,2.15
19471,59136.99,0,897.72,2.15
19472,59120.99,0,897.72,2.15
19473,59192.26,0,897.72,2.15
19474,58954.99,0,897.72,2.15
19475,59126.00,0,897.72,2.15
19476,59006.54,0,897.72,2.15
19477,58971.55,0,897.72,2.15
19478,59013.16,0,897.72,2.15
19479,58920.52,0,897.72,2.15
19480,58856.00,0,897.72,2.15
19481,58951.08,0,897.72,2.15
19482,59061.01,0,897.72,2.15
19483,59024.00,0,897.72,2.15
19484,58973.99,0,897.72,2.15
19485,58930.00,0,897.72,2.15
19486,58828.01,0,897.72,2.15
19487,58540.25,0,897.72,2.15
19488,58524.21,0,897.72,2.15
19489,58442.00,0,897.72,2.15
19490,57986.00,0,897.72,2.15
19491,58201.10,0,897.72,2.15
19492,58478.64,0,897.72,2.15
19493,58233.99,0,897.72,2.15
19494,58205.00,0,897.72,2.15
19495,57931.00,0,897.72,2.15
19496,58240.52,0,897.72,2.15
19497,58020.00,0,897.72,2.15
19498,58175.01,0,897.72,2.15
19499,57879.99,0,897.72,2.15
19500,58217.00,0,897.72,2.15
19501,58132.06,0,897.72,2.15
19502,58127.98,0,897.72,2.15
19503,58541.10,0,897.72,2.15
19504,58514.00,0,897.72,2.15
19505,58431.10,0,897.72,2.15
19506,58351.11,0,897.72,2.15
19507,57309.01,0,897.72,2.15
19508,57301.86,0,897.72,2.15
19509,57467.24,0,897.72,2.15
19510,57423.23,0,897.72,2.15
19511,57509.01,0,897.72,2.15
19512,57742.01,0,897.72,2.15
19513,57459.51,0,897.72,2.15
19514,57785.01,0,897.72,2.15
19515,57688.00,0,897.72,2.15
19516,57547.99,0,897.72,2.15
19517,58056.01,0,897.72,2.15
19518,58402.35,0,897.72,2.15
19519,58498.51,0,897.72,2.15
19520,58422.01,0,897.72,2.15
19521,58393.94,0,897.72,2.15
19522,58181.22,0,897.72,2.15
19523,58597.00,0,897.72,2.15
19524,58537.99,0,897.72,2.15
19525,58345.00,0,897.72,2.15
19526,58514.01,0,897.72,2.15
19527,58486.01,0,897.72,2.15
19528,58439.99,0,897.72,2.15
19529,58992.00,0,897.72,2.15
19530,59047.00,0,897.72,2.15
19531,59349.99,0,897.72,2.15
19532,59132.13,0,897.72,2.15
19533,59257.99,0,897.72,2.15
19534,59388.01,0,897.72,2.15
19535,59311.01,0,897.72,2.15
19536,59110.99,0,897.72,2.15
19537,59099.01,0,897.72,2.15
19538,59186.00,0,897.72,2.15
19539,58891.00,0,897.72,2.15
19540,59112.00,0,897.72,2.15
19541,58789.02,0,897.72,2.15
19542,58874.00,0,897.72,2.15
19543,59078.94,0,897.72,2.15
19544,59072.00,0,897.72,2.15
19545,59135.01,0,897.72,2.15
19546,58398.99,0,897.72,2.15
19547,57672.84,0,897.72,2.15
19548,57725.00,0,897.72,2.15
19549,57708.00,0,897.72,2.15
19550,57698.00,0,897.72,2.15
19551,57926.00,0,897.72,2.15
19552,58046.00,0,897.72,2.15
19553,58228.00,0,897.72,2.15
19554,58134.61,0,897.72,2.15
19555,57865.00,0,897.72,2.15
19556,57487.73,0,897.72,2.15
19557,57140.02,0,897.72,2.15
19558,56784.01,0,897.72,2.15
19559,56648.01,0,897.72,2.15
19560,56653.98,0,897.72,2.15
19561,56694.00,0,897.72,2.15
19562,56252.01,0,897.72,2.15
19563,56277.00,0,897.72,2.15
19564,56746.00,0,897.72,2.15
19565,56783.01,0,897.72,2.15
19566,56596.99,0,897.72,2.15
19567,56456.45,0,897.72,2.15
19568,56573.00,0,897.72,2.15
19569,56599.99,0,897.72,2.15
19570,56490.00,0,897.72,2.15
19571,57511.10,0,897.72,2.15
19572,58134.00,0,897.72,2.15
19573,58406.07,0,897.72,2.15
19574,57878.00,0,897.72,2.15
19575,57684.01,0,897.72,2.15
19576,58058.01,0,897.72,2.15
19577,58048.01,0,897.72,2.15
19578,58100.00,0,897.72,2.15
19579,58130.99,0,897.72,2.15
19580,57970.90,0,897.72,2.15
19581,57997.75,0,897.72,2.15
19582,58021.99,0,897.72,2.15
19583,57692.99,0,897.72,2.15
19584,57135.42,0,897.72,2.15
19585,57206.40,0,897.72,2.15
19586,57194.99,0,897.72,2.15
19587,56914.01,0,897.72,2.15
19588,57155.10,0,897.72,2.15
19589,57004.00,0,897.72,2.15
19590,56797.00,0,897.72,2.15
19591,56771.00,0,897.72,2.15
19592,56698.01,0,897.72,2.15
19593,56662.00,0,897.72,2.15
19594,57028.62,0,897.72,2.15
19595,56558.01,0,897.72,2.15
19596,55976.01,0,897.72,2.15
19597,56335.00,0,897.72,2.15
19598,56602.99,0,897.72,2.15
19599,56548.99,0,897.72,2.15
19600,56060.01,0,897.72,2.15
19601,56094.00,0,897.72,2.15
19602,56150.60,0,897.72,2.15
19603,56104.60,0,897.72,2.15
19604,56180.00,0,897.72,2.15
19605,56182.00,0,897.72,2.15
19606,56558.99,0,897.72,2.15
19607,56738.00,0,897.72,2.15
19608,56588.00,0,897.72,2.15
19609,56594.66,0,897.72,2.15
19610,56491.01,0,897.72,2.15
19611,56430.01,0,897.72,2.15
19612,55804.29,0,897.72,2.15
19613,55783.01,0,897.72,2.15
19614,55889.86,0,897.72,2.15
19615,56178.01,0,897.72,2.15
19616,55999.09,0,897.72,2.15
19617,56873.99,0,897.72,2.15
19618,55896.01,0,897.72,2.15
19619,54733.24,0,897.72,2.15
19620,54045.01,0,897.72,2.15
19621,54074.00,0,897.72,2.15
19622,53935.00,0,897.72,2.15
19623,53352.67,0,897.72,2.15
19624,53534.28,0,897.72,2.15
19625,52887.99,0,897.72,2.15
19626,53766.57,0,897.72,2.15
19627,53644.01,0,897.72,2.15
19628,53962.97,0,897.72,2.15
19629,53914.00,0,897.72,2.15
19630,53813.37,0,897.72,2.15
19631,53802.00,0,897.72,2.15
19632,53818.91,0,897.72,2.15
19633,54060.59,0,897.72,2.15
19634,54185.01,0,897.72,2.15
19635,54320.23,0,897.72,2.15
19636,54286.00,0,897.72,2.15
19637,54370.99,0,897.72,2.15
19638,54251.11,0,897.72,2.15
19639,54346.01,0,897.72,2.15
19640,54326.00,0,897.72,2.15
19641,54578.71,0,897.72,2.15
19642,54546.99,0,897.72,2.15
19643,54632.17,0,897.72,2.15
19644,54780.00,0,897.72,2.15
19645,54465.97,0,897.72,2.15
19646,54134.00,0,897.72,2.15
19647,54291.10,0,897.72,2.15
19648,54404.01,0,897.72,2.15
19649,54166.01,0,897.72,2.15
19650,53926.99,0,897.72,2.15
19651,53954.00,0,897.72,2.15
19652,54160.86,0,897.72,2.15
19653,54137.50,0,897.72,2.15
19654,54275.00,0,897.72,2.15
19655,54337.43,0,897.72,2.15
19656,54402.99,0,897.72,2.15
19657,54491.99,0,897.72,2.15
19658,54344.01,0,897.72,2.15
19659,54292.01,0,897.72,2.15
19660,54436.25,0,897.72,2.15
19661,54480.00,0,897.72,2.15
19662,54456.02,0,897.72,2.15
19663,54608.01,0,897.72,2.15
19664,54556.08,0,897.72,2.15
19665,54194.70,0,897.72,2.15
19666,54399.00,0,897.72,2.15
19667,54149.50,0,897.72,2.15
19668,53687.00,0,897.72,2.15
19669,53907.18,0,897.72,2.15
19670,54510.01,0,897.72,2.15
19671,54412.01,0,897.72,2.15
19672,54337.01,0,897.72,2.15
19673,54379.02,0,897.72,2.15
19674,54464.00,0,897.72,2.15
19675,54530.00,0,897.72,2.15
19676,54869.95,0,897.72,2.15
19677,55045.00,0,897.72,2.15
19678,55103.99,0,897.72,2.15
19679,55113.00,0,897.72,2.15
19680,55115.00,0,897.72,2.15
19681,54849.65,0,897.72,2.15
19682,54668.00,0,897.72,2.15
19683,54898.00,0,897.72,2.15
19684,54974.01,0,897.72,2.15
19685,55244.00,0,897.72,2.15
19686,55152.00,0,897.72,2.15
19687,55364.00,0,897.72,2.15
19688,55264.87,0,897.72,2.15
19689,55341.10,0,897.72,2.15
19690,55686.92,0,897.72,2.15
19691,54840.01,0,897.72,2.15
19692,55386.00,0,897.72,2.15
19693,56430.11,0,897.72,2.15
19694,56514.00,0,897.72,2.15
19695,56530.00,0,897.72,2.15
19696,57089.54,1,0.00,2.15
19697,57007.98,1,-81.56,2.15
19698,57454.27,1,364.73,2.15
